customer_id,Books,Clothing,Electronics,Home
35,5.617510040160642,0.0,8.624899598393574,0.0
36,4.316144578313253,1.251726907630522,0.0,2.6997590361445782
37,4.492208835341366,3.219277108433735,5.7510040160642575,1.8779116465863452
38,2.0191164658634535,0.0,1.9521285140562248,3.027469879518072
39,1.332690763052209,4.3126104417670685,3.1391164658634536,6.531726907630523
40,0.0,3.237751004016064,2.606586345381526,6.408835341365462
41,2.4600803212851403,3.1092369477911648,0.0,5.816064257028112
42,2.5423293172690764,1.2279518072289157,2.6779116465863453,4.989558232931726
43,0.0,4.989236947791165,0.0,3.3195180722891564
44,0.0,2.4234538152610443,1.332690763052209,4.40433734939759
45,6.490441767068273,0.0,1.2836947791164657,3.2152610441767067
46,6.359839357429719,0.6626506024096386,4.484979919678715,5.353895582329317
47,3.0626506024096387,6.574136546184739,1.8586345381526104,7.5286746987951805
48,0.0,1.2485140562248995,0.0,3.2771084337349397
49,0.0,3.9919678714859437,0.0,0.0
50,3.844016064257028,3.1461847389558235,0.0,1.233734939759036
51,6.413815261044176,4.6086746987951805,3.8409638554216867,5.83710843373494
52,3.840160642570281,3.75437751004016,6.596787148594378,4.475662650602409
53,0.0,1.8589558232931727,1.3248192771084337,0.0
54,0.6459437751004016,1.8041767068273091,0.6700401606425702,1.8880321285140562
55,3.8017670682730924,1.2873895582329318,4.000803212851405,0.0
56,0.6411244979919679,1.2530120481927711,2.715823293172691,1.3217670682730924
57,2.4677911646586344,4.37140562248996,1.2947791164658633,0.0
58,2.499277108433735,2.509558232931727,0.0,3.0844979919678712
59,0.0,7.7285140562249,3.0693975903614454,0.6311646586345381
60,5.911646586345381,3.33574297188755,0.6467469879518072,4.303775100401607
61,0.0,0.0,5.738955823293173,1.8880321285140562
62,0.0,3.151967871485944,0.0,0.0
63,3.9662650602409637,2.445301204819277,3.8531726907630524,2.620722891566265
64,0.0,1.2138152610441766,0.0,6.580722891566265
65,0.0,3.326746987951807,0.6321285140562248,4.245461847389558
66,0.0,3.8448192771084337,6.467630522088354,0.0
67,0.0,1.3185542168674698,0.6671485943775101,0.0
68,3.803855421686747,0.0,0.0,2.5622489959839356
69,2.71004016064257,0.6571887550200803,0.0,0.6366265060240963
70,1.2456224899598394,5.1521285140562245,11.435020080321285,1.849477911646586
71,0.0,0.0,1.8475502008032127,3.291566265060241
72,3.208835341365462,2.5492369477911643,4.631967871485944,5.729317269076305
73,0.0,2.462008032128514,0.0,1.3253012048192772
74,0.0,0.0,6.382329317269076,5.927389558232932
75,0.0,6.573012048192771,0.0,0.0
76,0.0,0.0,4.968995983935743,0.0
77,0.6481927710843374,1.3371887550200803,0.0,0.0
78,8.39309236947791,0.0,0.0,0.0
79,0.0,3.7852208835341363,0.0,3.3293172690763053
80,5.079518072289156,2.5905220883534135,5.643212851405623,7.364016064257028
81,0.6380722891566265,0.0,0.0,8.18730923694779
82,2.0393574297188755,0.0,1.3249799196787149,3.244176706827309
83,3.0992771084337347,3.855261044176707,3.3670682730923693,8.793895582329316
84,0.0,1.9352610441767066,3.3039357429718876,0.0
85,8.939919678714858,1.915020080321285,2.4883534136546186,1.8755020080321283
86,2.6869076305220885,4.53991967871486,1.8277911646586344,1.8302008032128512
87,0.0,0.0,1.862008032128514,1.920321285140562
88,4.633092369477912,2.6514056224899596,0.0,1.8456224899598392
89,5.8220080321285135,3.3550200803212853,3.097991967871486,3.2096385542168675
90,0.0,4.070361445783132,6.96722891566265,2.01429718875502
91,0.0,5.0979919678714865,6.757911646586345,0.6046586345381526
92,0.0,2.4385542168674696,0.0,2.0220080321285137
93,1.3089156626506024,1.2973493975903614,2.5558232931726907,0.0
94,7.552449799196787,3.3477911646586347,2.60144578313253,3.273895582329317
95,3.2843373493975903,2.553253012048193,0.0,0.0
96,2.0268273092369475,2.5230522088353413,6.942650602409638,1.8051405622489958
97,0.0,5.294136546184738,2.6657028112449797,0.0
98,5.127389558232931,0.6167068273092369,1.991164658634538,1.2215261044176708
99,0.0,1.8191164658634535,7.0212048192771075,0.0
100,5.768995983935743,3.8314859437750997,3.1879518072289157,4.660401606425703
101,1.8282730923694777,2.6791967871485944,8.164016064257028,1.825863453815261
102,0.6028915662650602,0.0,0.0,0.0
103,3.0457831325301203,4.542811244979919,1.2971887550200802,2.4215261044176706
104,5.835180722891566,0.0,1.861044176706827,3.163855421686747
105,6.297510040160643,0.0,1.3195180722891566,0.0
106,1.3105220883534137,0.0,3.1060240963855423,3.2843373493975903
107,2.5243373493975905,4.473092369477912,0.0,0.0
108,4.994698795180723,8.944578313253011,3.8499598393574295,1.935421686746988
109,4.029076305220883,0.0,4.480642570281125,2.451726907630522
110,0.0,1.9077911646586343,3.160481927710843,0.0
111,0.0,0.0,7.1725301204819285,5.773654618473895
112,0.0,0.0,1.2359839357429718,0.6440160642570281
113,0.6528514056224899,3.0872289156626502,0.0,1.9897188755020079
114,2.5667469879518072,1.3036144578313253,1.8677911646586343,0.6578313253012048
115,4.3913253012048195,1.8967068273092367,2.496064257028112,7.389236947791165
116,0.6673092369477911,1.2613654618473895,0.6167068273092369,1.81718875502008
117,7.587951807228915,6.5550200803212855,3.083534136546185,0.0
118,2.4523694779116463,1.2677911646586344,0.0,7.206907630522088
119,6.313253012048193,2.6290763052208836,0.0,6.405140562248996
120,0.0,3.9232128514056224,3.1349397590361447,3.9706024096385546
121,2.6692369477911644,0.0,3.091726907630522,1.994056224899598
122,5.176546184738956,1.8089959839357428,1.8456224899598392,1.333012048192771
123,0.0,1.2260240963855422,0.0,6.316465863453815
124,1.9024899598393572,1.3102008032128514,0.0,0.0
125,3.259598393574297,3.767710843373494,0.0,0.6461044176706827
126,3.0224899598393575,0.6509236947791165,0.0,2.5892369477911648
127,0.6257028112449798,0.0,0.0,0.0
128,0.0,0.0,0.0,3.9995180722891566
129,3.306024096385542,1.2469076305220883,1.294136546184739,5.635341365461848
130,0.0,4.364658634538152,1.3008835341365461,1.3182329317269077
131,3.166265060240964,2.455582329317269,0.0,1.2854618473895583
132,0.0,0.0,0.6151004016064257,6.626506024096385
133,0.0,9.094297188755021,3.716626506024096,3.219598393574297
134,5.26586345381526,0.0,1.811887550200803,3.3244979919678714
135,5.744578313253012,0.0,8.306184738955823,0.0
136,6.377510040160643,0.6059437751004015,6.518875502008033,5.173975903614458
137,5.180401606425702,2.0248995983935743,0.60144578313253,3.846746987951807
138,0.0,4.341044176706827,0.0,0.0
139,10.313574297188755,0.0,0.0,3.196626506024096
140,0.0,4.356144578313253,0.0,2.42859437751004
141,2.494136546184739,5.886907630522089,0.0,10.96722891566265
142,1.9810441767068272,0.0,1.9000803212851405,0.0
143,6.381044176706827,4.354538152610441,0.0,3.2640963855421687
144,0.6160642570281124,2.6181526104417667,1.2239357429718876,1.9646586345381525
145,3.0690763052208836,5.046746987951807,3.340562248995984,9.667469879518071
146,1.2893172690763053,3.0971887550200803,0.0,0.0
147,9.603694779116465,3.1514859437751,2.4202409638554214,0.0
148,0.0,2.42859437751004,1.3349397590361445,0.0
149,2.584738955823293,1.920321285140562,1.9709236947791162,8.48273092369478
150,0.0,0.0,0.0,1.8928514056224899
151,1.9503614457831324,3.8102811244979917,2.496064257028112,5.231164658634538
152,0.0,6.363534136546185,0.0,0.0
153,3.1526104417670684,3.867469879518072,4.010923694779116,0.0
154,5.000642570281125,0.0,15.933815261044176,1.9261044176706825
155,3.0562248995983934,1.9980722891566263,5.733493975903615,0.0
156,0.0,0.0,2.414457831325301,9.323855421686746
157,0.0,6.584738955823293,7.507951807228915,6.4795180722891565
158,3.377510040160643,3.059598393574297,0.0,0.640160642570281
159,3.367871485943775,0.0,0.0,2.675983935742972
160,0.0,3.6951004016064255,0.0,0.0
161,0.6473895582329317,1.2947791164658633,5.124176706827309,0.0
162,1.9159839357429718,1.3493975903614457,3.6740562248995983,0.0
163,0.0,0.0,5.1362248995983935,1.3118072289156626
164,0.0,5.676787148594377,0.6481927710843374,0.0
165,1.3307630522088354,2.5108433734939757,3.262329317269076,3.2952610441767067
166,3.219277108433735,7.572048192771084,3.780401606425703,5.639518072289157
167,2.0287550200803213,1.938152610441767,0.0,2.6427309236947787
169,1.9598393574297188,8.428915662650603,1.8668273092369476,3.8746987951807226
170,0.0,7.532369477911646,4.888674698795181,3.9800803212851403
171,0.0,0.0,3.3662650602409636,0.0
172,3.1630522088353414,1.8710040160642571,0.6200803212851406,1.880160642570281
173,4.487068273092369,0.6666666666666666,1.9942168674698793,0.0
174,4.2999196787148595,0.0,0.0,0.0
175,5.32144578313253,0.0,1.319839357429719,1.2520481927710843
176,5.334779116465863,3.3055421686746986,5.717429718875502,0.0
177,0.0,1.3195180722891566,4.478714859437751,3.11004016064257
178,0.0,11.639839357429718,2.6226506024096383,1.947309236947791
179,0.6200803212851406,5.113895582329317,2.4889959839357427,3.0369477911646587
180,0.0,0.0,2.4163855421686744,0.0
181,0.0,2.623293172690763,1.2642570281124499,0.0
182,6.956465863453815,0.0,4.943293172690764,2.519036144578313
183,0.0,1.9362248995983933,0.0,3.1166265060240965
184,0.6438554216867469,2.5648192771084335,4.4618473895582325,8.443855421686747
185,3.1926104417670684,5.320321285140562,1.85718875502008,5.023614457831325
186,0.0,0.6424096385542168,1.9681927710843374,0.0
187,2.0330923694779113,0.0,0.0,0.0
188,1.92,2.690120481927711,0.0,2.535261044176707
189,0.0,0.0,1.9569477911646584,2.427309236947791
190,0.0,0.0,0.0,3.1076305220883533
191,0.0,0.0,0.0,3.6268273092369476
192,1.2816064257028112,3.759518072289157,3.83004016064257,5.655903614457831
193,0.0,0.0,5.335903614457831,3.783614457831325
194,7.6327710843373495,2.5622489959839356,0.6615261044176707,1.848032128514056
195,3.1391164658634536,0.0,5.328353413654618,3.0907630522088354
196,4.406586345381526,1.3102008032128514,0.6260240963855421,0.0
197,0.6517269076305221,2.52433734939759,0.0,1.9299598393574295
198,3.3734939759036147,5.924658634538153,0.0,8.224257028112449
199,4.30425702811245,1.264738955823293,4.535421686746988,0.0
200,3.1052208835341366,7.089638554216867,3.3863453815261044,5.406586345381526
201,0.0,0.0,1.2253815261044176,2.456867469879518
202,5.583453815261044,0.0,7.483855421686747,2.5706024096385542
203,3.175100401606426,0.0,0.0,5.705381526104418
204,12.147148594377509,4.546024096385542,1.8753413654618474,1.2600803212851406
205,4.613172690763053,12.570441767068273,0.0,8.362570281124498
206,0.0,8.512771084337349,0.0,1.9039357429718875
207,3.0819277108433734,7.805301204819276,6.220883534136546,0.6228112449799197
208,5.821204819277108,1.3102008032128514,4.553413654618474,0.0
209,0.641285140562249,5.150843373493976,5.048192771084337,1.3577510040160643
210,1.2841767068273091,0.6069076305220883,7.7651405622489955,0.0
211,2.541686746987952,5.751646586345381,5.451405622489959,6.41574297188755
212,5.137028112449799,0.0,5.733172690763052,2.513413654618474
213,0.0,3.2305220883534136,6.573333333333333,4.363534136546185
214,3.300401606425703,2.5905220883534135,0.0,1.9044176706827307
215,3.1060240963855423,1.9082730923694777,0.0,3.8265060240963855
216,11.9685140562249,3.3349397590361445,3.2971887550200805,3.0481927710843375
217,0.0,3.171887550200803,3.1052208835341366,3.8546184738955818
218,3.0955823293172693,7.756626506024096,0.0,5.999357429718875
219,3.176867469879518,2.584738955823293,0.6226506024096385,0.6772690763052209
220,2.668273092369478,4.543614457831326,3.228112449799197,0.0
221,0.0,5.01429718875502,1.305863453815261,0.0
222,2.0061044176706826,1.3542168674698796,3.1566265060240966,2.547469879518072
223,1.3285140562248996,0.0,3.316465863453815,3.2136546184738957
224,1.2302008032128513,3.8682730923694777,0.6338955823293172,4.697028112449798
225,0.0,3.8120481927710843,0.0,3.3518072289156624
226,2.0123694779116463,2.5725301204819275,1.9010441767068271,1.9979116465863451
227,3.8653815261044175,6.301204819277109,0.0,0.0
228,0.0,2.6470682730923696,3.9437751004016066,0.6311646586345381
229,3.18714859437751,8.600803212851405,0.6472289156626506,1.8461044176706825
230,3.2281124497991964,0.6131726907630521,4.379277108433735,7.24722891566265
231,3.015261044176707,0.0,2.582008032128514,2.432610441767068
232,6.453172690763052,2.525301204819277,3.2008032128514055,0.0
233,2.0109236947791165,0.0,3.1608032128514054,4.554538152610442
234,0.0,2.509558232931727,3.663293172690763,1.251726907630522
235,0.0,0.0,3.3927710843373493,3.0875502008032125
236,3.795341365461847,3.331726907630522,4.427791164658634,3.7770281124497993
237,7.331244979919679,0.0,2.52433734939759,1.8856224899598393
238,3.6477108433734937,3.1582329317269076,2.615582329317269,10.25429718875502
239,3.7209638554216866,2.6175100401606426,4.315020080321284,5.046265060240964
240,0.0,2.5277108433734936,0.0,5.81413654618474
241,0.0,3.8033734939759034,0.0,2.67855421686747
242,3.2032128514056226,2.5055421686746984,0.0,0.0
243,1.9246586345381524,2.458152610441767,3.7545381526104418,4.468915662650602
244,0.0,10.67421686746988,6.1384738955823295,0.0
245,3.3373493975903616,0.0,5.166907630522088,0.0
246,0.0,0.0,5.776064257028112,0.0
247,2.5800803212851404,1.8682730923694777,2.427309236947791,2.4812851405622487
248,3.994538152610442,5.631164658634538,3.391967871485944,2.4600803212851403
249,1.2057831325301205,0.0,0.0,0.0
250,8.379598393574296,0.0,2.6509236947791166,5.127389558232932
251,5.9824899598393575,3.730763052208835,2.6122088353413653,1.9309236947791164
252,2.001767068273092,5.013333333333334,2.7183935742971888,0.6496385542168674
253,8.897670682730922,3.898152610441767,3.0449799196787146,0.0
254,3.8583132530120476,0.0,4.671004016064257,0.0
255,0.0,4.35004016064257,1.8861044176706825,3.9053815261044176
256,0.0,0.0,2.512289156626506,2.7036144578313253
257,0.0,0.0,4.337991967871486,4.733493975903615
258,0.0,5.153413654618474,2.4459437751004014,5.044819277108434
259,1.9005622489959837,1.9341365461847388,0.0,0.0
260,6.505542168674699,2.5892369477911648,2.633574297188755,2.5429718875502005
261,0.0,9.573172690763052,3.1714056224899596,3.0136546184738955
262,4.37140562248996,1.8947791164658634,0.0,2.5351004016064254
263,7.585542168674698,1.3182329317269077,0.6242570281124498,4.533493975903614
264,1.9285140562248997,5.711967871485944,8.193413654618475,1.9681927710843372
265,5.190361445783132,3.285140562248996,3.2613654618473893,0.0
266,3.325301204819277,5.659919678714859,2.4840160642570277,3.1606425702811247
267,6.333333333333334,3.1180722891566264,0.0,3.751004016064257
268,3.376706827309237,6.505220883534136,0.0,0.0
269,0.6144578313253012,3.24144578313253,5.7082730923694776,4.512771084337349
270,5.638554216867469,2.5031325301204816,0.0,2.4780722891566263
271,1.898152610441767,1.9738152610441766,0.0,6.453975903614458
272,3.0610441767068273,0.0,2.5211244979919676,0.0
273,3.7269076305220885,3.338152610441767,6.887871485943775,0.0
274,4.47293172690763,10.108273092369478,0.0,0.0
275,3.351004016064257,0.0,6.363052208835342,0.0
276,1.3082730923694779,0.6178313253012048,1.3156626506024096,5.833895582329317
277,5.074698795180723,2.7093975903614456,5.150200803212851,0.0
278,8.269236947791164,1.2461044176706828,2.48,0.6276305220883533
279,5.89285140562249,0.0,0.0,3.794056224899598
280,3.367871485943775,3.014457831325301,3.868273092369478,1.3448995983935743
281,1.9839357429718874,0.0,0.0,0.6573493975903615
282,7.206907630522089,5.724979919678715,4.533333333333333,0.61285140562249
283,1.2938152610441767,0.608995983935743,0.0,7.39710843373494
284,0.0,0.0,0.6391967871485944,3.2356626506024098
285,1.3352610441767068,5.266827309236948,7.446746987951807,5.790361445783132
286,1.2783935742971888,0.0,1.8846586345381524,0.0
287,0.0,3.3630522088353416,0.0,0.0
288,3.2883534136546184,4.91582329317269,0.0,3.253815261044177
289,5.0838554216867475,3.246104417670683,0.0,6.391164658634539
290,3.379759036144578,3.2693975903614456,0.0,0.0
291,0.0,3.1052208835341366,0.0,3.896706827309237
292,0.0,1.9521285140562248,5.946345381526104,0.0
293,0.0,6.1034538152610445,3.0481927710843375,0.6046586345381526
294,0.0,3.1789558232931725,0.0,1.3513253012048192
295,1.9102008032128512,0.0,0.0,0.6342168674698795
296,1.880160642570281,0.0,2.0032128514056224,3.9032931726907627
297,7.808835341365462,6.36144578313253,1.283855421686747,4.730281124497992
298,0.0,0.0,5.259277108433735,4.485301204819278
299,2.654779116465863,3.13574297188755,0.6750200803212851,1.9448995983935742
300,3.379116465863454,2.634859437751004,5.017670682730923,2.563534136546185
301,0.0,0.0,3.2926907630522084,1.9087550200803212
302,2.0210441767068272,4.918714859437751,4.93285140562249,0.0
303,1.8759839357429717,0.0,1.9169477911646584,3.1543775100401605
304,2.4718072289156625,8.824096385542168,0.0,1.9164658634538152
305,0.0,4.893012048192771,1.297028112449799,3.0607228915662654
306,2.645461847389558,0.0,4.419759036144578,0.0
307,0.6244176706827309,0.0,0.0,0.0
308,0.0,0.6319678714859438,1.9791164658634537,0.6244176706827309
309,0.668433734939759,0.0,1.893333333333333,1.2867469879518072
310,3.773815261044177,0.0,0.0,1.3468273092369478
311,3.2706827309236948,1.9656224899598391,2.477911646586345,5.549718875502008
312,1.850441767068273,0.0,0.0,1.9543775100401606
313,2.568995983935743,9.720481927710843,1.8470682730923693,3.24144578313253
314,0.0,5.035502008032128,1.829718875502008,0.6017670682730923
315,0.6081927710843373,7.308433734939759,10.130923694779117,5.8538152610441765
316,3.0096385542168673,0.0,1.269718875502008,0.6771084337349398
317,3.3092369477911645,0.6509236947791165,0.0,2.028273092369478
318,7.281124497991968,6.811887550200803,3.325301204819277,5.2567068273092366
319,1.9800803212851403,3.1228915662650603,3.6713253012048193,3.3100401606425702
320,0.631004016064257,0.0,0.6481927710843374,5.143453815261044
321,0.6176706827309236,0.0,1.863453815261044,5.029718875502008
322,0.0,5.126265060240963,4.000321285140562,3.285140562248996
323,0.0,2.472289156626506,0.0,1.3219277108433736
324,3.3376706827309235,0.6650602409638554,5.175261044176707,0.0
325,4.937670682730923,1.266024096385542,3.767710843373494,1.9728514056224897
326,2.5281927710843375,1.915020080321285,7.162248995983935,0.0
327,1.8133333333333332,2.4202409638554214,5.533975903614457,0.0
328,2.6444979919678713,2.6408032128514054,6.130923694779117,0.6587951807228916
329,7.629397590361446,1.3320481927710843,0.6008032128514056,5.296064257028112
330,3.3477911646586347,5.790522088353413,6.909558232931727,0.0
331,2.6187951807228913,1.2576706827309236,1.245301204819277,0.674859437751004
332,1.2459437751004017,2.4539759036144577,3.9124497991967875,0.6236144578313253
333,2.578955823293173,2.5391164658634535,1.9598393574297188,0.6506024096385542
334,2.01429718875502,1.9985542168674697,6.022650602409639,0.0
335,0.677429718875502,0.0,6.415261044176707,6.042730923694778
336,0.6615261044176707,2.7068273092369477,0.0,0.0
337,1.9593574297188754,2.660562248995984,2.6178313253012044,0.0
338,9.801445783132529,0.0,0.0,0.0
339,0.0,3.3010441767068275,1.331566265060241,0.6436947791164659
340,0.6467469879518072,9.637590361445783,2.4918875502008033,6.4618473895582325
341,5.516305220883535,1.310843373493976,0.0,3.724016064257028
342,2.618152610441767,7.717751004016065,7.510522088353413,3.9156626506024095
343,0.0,4.353413654618474,4.5910040160642565,0.0
344,1.2353413654618473,3.2714859437751005,6.328192771084337,3.1890763052208837
345,10.051405622489959,1.3375100401606426,5.861847389558233,0.0
346,3.0706827309236946,3.338152610441767,1.9958232931726907,0.6228112449799197
347,2.6875502008032126,0.0,0.653012048192771,5.629397590361446
348,3.320321285140562,2.633574297188755,3.9063453815261044,5.797269076305221
349,3.911325301204819,0.0,2.712610441767068,2.48
350,1.2772690763052208,0.610441767068273,1.890441767068273,1.2587951807228914
351,2.6258634538152608,2.6496385542168674,3.702650602409639,5.807710843373494
352,0.0,2.4369477911646586,5.48433734939759,0.0
353,3.6510843373493973,9.579919678714859,4.631164658634538,0.0
354,2.532048192771084,1.2661847389558232,2.7196787148594375,2.409317269076305
355,1.2584738955823294,0.0,0.0,3.8520481927710843
356,0.0,3.876305220883534,3.9440963855421685,0.0
357,0.0,8.958393574297189,3.331084337349397,0.0
358,0.0,0.0,3.1828112449799195,1.8244176706827306
359,2.6894779116465863,3.2827309236947793,2.537831325301205,3.1148594377510035
360,3.375582329317269,0.0,3.7924497991967865,1.9015261044176706
361,3.3606425702811245,3.327710843373494,0.0,1.3375100401606426
362,0.0,2.4061044176706825,0.0,0.0
363,3.755341365461847,2.638714859437751,1.282570281124498,3.1164658634538154
364,1.2096385542168675,8.407871485943774,1.2311646586345382,1.29285140562249
365,1.2549397590361446,0.0,2.577831325301205,0.0
366,3.3654618473895583,0.0,2.410602409638554,0.0
367,0.0,3.338152610441767,1.2395180722891566,1.2828915662650602
368,0.0,0.0,0.6260240963855421,3.380722891566265
369,0.0,2.5391164658634535,3.85574297188755,1.970441767068273
370,8.406104417670683,1.2976706827309237,2.6753413654618474,1.853333333333333
371,1.2655421686746988,0.0,1.2885140562248996,3.8934939759036142
372,1.8514056224899598,0.6305220883534136,3.921927710843373,1.8923694779116464
373,0.0,0.6277911646586345,0.0,1.3127710843373492
374,1.245301204819277,6.429718875502008,4.649959839357429,6.3967871485943775
375,2.5211244979919676,0.0,3.1726907630522088,0.6637751004016064
376,3.2547791164658633,3.817349397590361,1.29285140562249,2.01718875502008
377,1.2869076305220883,3.7172690763052207,0.0,3.219277108433735
378,1.2819277108433735,1.9632128514056224,0.0,2.4228112449799197
379,1.8653815261044175,0.6428915662650603,0.0,0.6152610441767068
380,0.0,0.0,5.051244979919678,2.672771084337349
381,0.653012048192771,3.9812048192771083,0.0,1.272289156626506
382,1.9726907630522088,0.0,0.0,2.716465863453815
383,2.597590361445783,2.489317269076305,0.0,0.6044979919678715
384,8.594698795180722,1.9371887550200801,1.26714859437751,0.0
385,0.0,3.223293172690763,1.8355020080321283,6.602088353413654
386,3.1590361445783133,2.473574297188755,2.584738955823293,3.661204819277108
387,1.9853815261044174,3.8329317269076304,0.0,0.0
388,0.0,3.3053815261044175,2.516626506024096,0.0
389,0.0,5.167871485943775,0.0,4.353092369477912
390,2.5869879518072287,0.0,1.9502008032128513,0.0
391,0.0,1.2597590361445783,7.151004016064256,0.0
392,0.0,3.1887550200803214,3.650763052208835,2.584738955823293
393,1.9232128514056224,5.75855421686747,0.0,0.0
394,5.348755020080321,4.48144578313253,0.0,1.89718875502008
395,3.342971887550201,0.0,1.340722891566265,0.0
396,0.6053012048192771,0.0,5.201285140562248,0.6472289156626506
397,3.8072289156626504,3.0719678714859437,0.6608835341365462,1.865863453815261
398,0.0,5.74714859437751,3.814457831325301,3.2032128514056226
399,0.0,3.029718875502008,2.0099598393574296,3.9558232931726907
400,6.066345381526104,3.8033734939759034,1.2526907630522088,6.288353413654619
401,0.0,2.502168674698795,4.414618473895582,9.17574297188755
402,8.215100401606426,3.737028112449799,0.6591164658634538,4.386184738955823
403,7.223935742971888,1.281285140562249,3.714377510040161,0.0
404,8.791807228915662,0.0,0.0,4.576064257028112
405,0.0,1.2073895582329317,1.8099598393574294,0.0
406,3.6755020080321286,3.8938152610441765,7.222811244979919,0.0
407,0.6337349397590362,0.0,0.0,3.1285140562248994
408,1.8046586345381523,0.0,3.7895582329317268,0.6422489959839357
409,2.4138152610441765,3.291566265060241,5.339759036144578,6.829558232931726
410,0.0,0.0,2.4061044176706825,0.0
411,2.4896385542168673,1.920160642570281,9.2459437751004,0.0
412,5.865220883534136,2.010441767068273,1.2456224899598394,3.87566265060241
413,0.0,0.0,0.0,3.2549397590361444
414,0.0,1.3089156626506024,0.0,3.2465863453815262
415,0.0,2.404819277108434,3.13574297188755,0.0
416,0.0,0.0,6.968032128514056,0.0
417,3.749076305220883,2.543614457831325,0.0,0.6700401606425702
418,1.8726104417670681,3.9428112449799197,0.0,1.2173493975903613
419,2.035020080321285,0.6583132530120481,2.4195983935742973,3.86859437751004
420,0.0,3.723855421686747,0.0,3.648995983935743
421,3.0557429718875504,6.96562248995984,1.349718875502008,0.0
422,1.2629718875502007,3.2417670682730924,2.593413654618474,2.4690763052208835
423,3.0433734939759036,0.0,3.699598393574297,0.0
424,2.4703614457831327,2.4510843373493976,3.395180722891566,1.2893172690763053
425,0.0,3.257831325301205,6.348755020080321,0.0
426,2.715823293172691,1.9291566265060238,0.0,2.5391164658634535
427,0.0,0.0,5.707630522088353,1.9418473895582329
428,3.7673895582329315,2.006586345381526,1.9534136546184737,1.9105220883534135
429,3.6782329317269076,0.0,0.0,3.7235341365461845
430,0.6403212851405622,1.315983935742972,1.2796787148594377,0.0
431,1.8991164658634536,4.877751004016064,1.8205622489959838,2.429879518072289
432,1.29429718875502,1.996465863453815,7.68,2.009477911646586
433,0.0,1.2048192771084336,2.695903614457831,0.0
434,7.69156626506024,3.1309236947791166,3.2881927710843373,0.0
435,0.0,8.901204819277108,5.1334939759036144,1.921606425702811
436,0.0,3.1373493975903615,0.0,4.3394377510040165
437,0.0,1.3220883534136545,0.0,5.139277108433735
438,0.6274698795180723,3.0461044176706826,2.6914056224899596,0.0
439,5.062489959839357,0.0,0.0,0.0
440,2.5583935742971886,2.627469879518072,1.2525301204819277,0.0
441,2.408674698795181,3.216867469879518,3.9543775100401604,3.0955823293172693
442,1.25429718875502,1.9670682730923694,3.387951807228916,0.0
443,1.8523694779116464,1.345863453815261,1.24144578313253,3.0412851405622487
444,3.9042570281124496,0.0,5.062489959839358,5.013654618473895
445,5.841285140562249,5.651726907630522,0.0,0.0
446,3.1225702811244975,0.0,7.959839357429718,0.6332530120481927
447,0.0,0.0,5.355983935742971,0.0
448,0.0,2.5002409638554215,0.0,3.155020080321285
449,2.482570281124498,1.2350200803212852,1.2462650602409637,3.9306024096385546
450,4.450120481927711,6.509236947791164,3.7323694779116465,2.486425702811245
451,3.751646586345381,5.634056224899599,3.3518072289156624,1.2340562248995983
